timestamp,status,confidence,ground_truth
1772014198.8107204,CALIBRATING,0.0,0
1772014198.8451598,CALIBRATING,0.0,0
1772014198.8735402,CALIBRATING,0.0,0
1772014198.9045317,CALIBRATING,0.0,0
1772014198.9347217,CALIBRATING,0.0,0
1772014198.97011,CALIBRATING,0.0,0
1772014199.0000148,CALIBRATING,0.0,0
1772014199.0478592,CALIBRATING,0.0,0
1772014199.080735,CALIBRATING,0.0,0
1772014199.1137745,CALIBRATING,0.0,0
1772014199.1430187,CALIBRATING,0.0,0
1772014199.1797295,CALIBRATING,0.0,0
1772014199.2106469,CALIBRATING,0.0,0
1772014199.241753,CALIBRATING,0.0,0
1772014199.2728388,CALIBRATING,0.0,0
1772014199.3051643,CALIBRATING,0.0,0
1772014199.3394349,CALIBRATING,0.0,0
1772014199.3687367,CALIBRATING,0.0,0
1772014199.400604,CALIBRATING,0.0,0
1772014199.4493678,CALIBRATING,0.0,0
1772014199.4801526,CALIBRATING,0.0,0
1772014199.512289,CALIBRATING,0.0,0
1772014199.5451853,CALIBRATING,0.0,0
1772014199.5761814,CALIBRATING,0.0,0
1772014199.6088343,CALIBRATING,0.0,0
1772014199.641306,CALIBRATING,0.0,0
1772014199.6734872,CALIBRATING,0.0,0
1772014199.7051432,CALIBRATING,0.0,0
1772014199.7384195,CALIBRATING,0.0,0
1772014199.769637,CALIBRATING,0.0,0
1772014199.8009639,CALIBRATING,0.0,0
1772014199.8511586,CALIBRATING,0.0,0
1772014199.881938,CALIBRATING,0.0,0
1772014199.9146922,CALIBRATING,0.0,0
1772014199.9471178,CALIBRATING,0.0,0
1772014199.9785554,CALIBRATING,0.0,0
1772014200.0105665,CALIBRATING,0.0,0
1772014200.0417795,CALIBRATING,0.0,0
1772014200.0730493,CALIBRATING,0.0,0
1772014200.1066887,CALIBRATING,0.0,0
1772014200.1394002,CALIBRATING,0.0,0
1772014200.169712,CALIBRATING,0.0,0
1772014200.2034025,CALIBRATING,0.0,0
1772014200.2486122,CALIBRATING,0.0,0
1772014200.2805755,CALIBRATING,0.0,0
1772014200.3120704,CALIBRATING,0.0,0
1772014200.3454885,CALIBRATING,0.0,0
1772014200.377579,CALIBRATING,0.0,0
1772014200.4083226,CALIBRATING,0.0,0
1772014200.4413726,CALIBRATING,0.0,0
1772014200.4709067,CALIBRATING,0.0,0
1772014200.5063906,CALIBRATING,0.0,0
1772014200.537615,CALIBRATING,0.0,0
1772014200.5700376,CALIBRATING,0.0,0
1772014200.6016452,CALIBRATING,0.0,0
1772014200.6506774,CALIBRATING,0.0,0
1772014200.6791723,CALIBRATING,0.0,0
1772014200.7130566,CALIBRATING,0.0,0
1772014200.7456024,CALIBRATING,0.0,0
1772014200.7789798,CALIBRATING,0.0,0
1772014200.8092713,CALIBRATING,0.0,0
1772014200.8422017,CALIBRATING,0.0,0
1772014200.872587,CALIBRATING,0.0,0
1772014200.9029708,CALIBRATING,0.0,0
1772014200.9372356,CALIBRATING,0.0,0
1772014200.968506,CALIBRATING,0.0,0
1772014201.001398,CALIBRATING,0.0,0
1772014201.0490136,CALIBRATING,0.0,0
1772014201.082012,CALIBRATING,0.0,0
1772014201.1112006,CALIBRATING,0.0,0
1772014201.148633,CALIBRATING,0.0,0
1772014201.1789289,CALIBRATING,0.0,0
1772014201.2103364,CALIBRATING,0.0,0
1772014201.2430723,CALIBRATING,0.0,0
1772014201.2751822,CALIBRATING,0.0,0
1772014201.3056521,CALIBRATING,0.0,0
1772014201.337882,CALIBRATING,0.0,0
1772014201.3709779,CALIBRATING,0.0,0
1772014201.4029117,CALIBRATING,0.0,0
1772014201.4509847,CALIBRATING,0.0,0
1772014201.4840622,CALIBRATING,0.0,0
1772014201.5146854,CALIBRATING,0.0,0
1772014201.5453458,CALIBRATING,0.0,0
1772014201.5792332,CALIBRATING,0.0,0
1772014201.611729,CALIBRATING,0.0,0
1772014201.6436496,CALIBRATING,0.0,0
1772014201.6739705,CALIBRATING,0.0,0
1772014201.7038612,CALIBRATING,0.0,0
1772014201.7368453,CALIBRATING,0.0,0
1772014201.7697623,CALIBRATING,0.0,0
1772014201.8016286,CALIBRATING,0.0,0
1772014201.8480415,CALIBRATING,0.0,0
1772014201.8812604,CALIBRATING,0.0,0
1772014201.9135063,CALIBRATING,0.0,0
1772014201.943786,CALIBRATING,0.0,0
1772014201.9774992,CALIBRATING,0.0,0
1772014202.0091097,CALIBRATING,0.0,0
1772014202.0431228,CALIBRATING,0.0,0
1772014202.071834,CALIBRATING,0.0,0
1772014202.104527,CALIBRATING,0.0,0
1772014202.1377983,CALIBRATING,0.0,0
1772014202.168893,CALIBRATING,0.0,0
1772014202.1987886,CALIBRATING,0.0,0
1772014202.2507548,CALIBRATING,0.0,0
1772014202.2793026,CALIBRATING,0.0,0
1772014202.3132534,CALIBRATING,0.0,0
1772014202.345361,CALIBRATING,0.0,0
1772014202.375749,CALIBRATING,0.0,0
1772014202.4089017,CALIBRATING,0.0,0
1772014202.439609,CALIBRATING,0.0,0
1772014202.4734638,CALIBRATING,0.0,0
1772014202.5045238,CALIBRATING,0.0,0
1772014202.5358407,CALIBRATING,0.0,0
1772014202.5708685,CALIBRATING,0.0,0
1772014202.6021323,CALIBRATING,0.0,0
1772014202.6493235,CALIBRATING,0.0,0
1772014202.6837559,CALIBRATING,0.0,0
1772014202.7150812,CALIBRATING,0.0,0
1772014202.7467108,CALIBRATING,0.0,0
1772014202.7794025,CALIBRATING,0.0,0
1772014202.810838,CALIBRATING,0.0,0
1772014202.8429363,CALIBRATING,0.0,0
1772014202.8727324,CALIBRATING,0.0,0
1772014202.9067976,CALIBRATING,0.0,0
1772014202.939716,CALIBRATING,0.0,0
1772014202.9686873,CALIBRATING,0.0,0
1772014203.002762,CALIBRATING,0.0,0
1772014203.049291,CALIBRATING,0.0,0
1772014203.0810852,CALIBRATING,0.0,0
1772014203.1121113,CALIBRATING,0.0,0
1772014203.1459236,CALIBRATING,0.0,0
1772014203.1762075,CALIBRATING,0.0,0
1772014203.2077262,CALIBRATING,0.0,0
1772014203.2398286,CALIBRATING,0.0,0
1772014203.273339,CALIBRATING,0.0,0
1772014203.302969,CALIBRATING,0.0,0
1772014203.337426,CALIBRATING,0.0,0
1772014203.3693311,CALIBRATING,0.0,0
1772014203.4011595,CALIBRATING,0.0,0
1772014203.450036,CALIBRATING,0.0,0
1772014203.4828484,CALIBRATING,0.0,0
1772014203.5127091,CALIBRATING,0.0,0
1772014203.5473897,CALIBRATING,0.0,0
1772014203.5767906,CALIBRATING,0.0,0
1772014203.610695,CALIBRATING,0.0,0
1772014203.6412468,CALIBRATING,0.0,0
1772014203.6719794,CALIBRATING,0.0,0
1772014203.7060063,CALIBRATING,0.0,0
1772014203.7351427,CALIBRATING,0.0,0
1772014203.768276,CALIBRATING,0.0,0
1772014203.8006418,CALIBRATING,0.0,0
1772014203.8503582,CALIBRATING,0.0,0
1772014203.881052,CALIBRATING,0.0,0
1772014203.913009,CALIBRATING,0.0,0
1772014203.9452355,CALIBRATING,0.0,0
1772014203.9807837,CALIBRATING,0.0,0
1772014204.0109422,CALIBRATING,0.0,0
1772014204.0433507,CALIBRATING,0.0,0
1772014204.0745106,CALIBRATING,0.0,0
1772014204.1079702,CALIBRATING,0.0,0
1772014204.137039,CALIBRATING,0.0,0
1772014204.171022,CALIBRATING,0.0,0
1772014204.2035823,CALIBRATING,0.0,0
1772014204.2506177,CALIBRATING,0.0,0
1772014204.2834747,CALIBRATING,0.0,0
1772014204.3137767,CALIBRATING,0.0,0
1772014204.3465462,CALIBRATING,0.0,0
1772014204.3774016,CALIBRATING,0.0,0
1772014204.4096181,CALIBRATING,0.0,0
1772014204.4427125,CALIBRATING,0.0,0
1772014204.473138,CALIBRATING,0.0,0
1772014204.504166,CALIBRATING,0.0,0
1772014204.5370283,CALIBRATING,0.0,0
1772014204.5689592,CALIBRATING,0.0,0
1772014204.5987966,CALIBRATING,0.0,0
1772014204.6495874,CALIBRATING,0.0,0
1772014204.6816645,CALIBRATING,0.0,0
1772014204.7134554,CALIBRATING,0.0,0
1772014204.7443755,CALIBRATING,0.0,0
1772014204.778547,CALIBRATING,0.0,0
1772014204.8100855,CALIBRATING,0.0,0
1772014204.8429809,CALIBRATING,0.0,0
1772014204.8728058,CALIBRATING,0.0,0
1772014204.9057188,CALIBRATING,0.0,0
1772014204.937199,CALIBRATING,0.0,0
1772014204.9698086,CALIBRATING,0.0,0
1772014205.0017066,CALIBRATING,0.0,0
1772014205.0471954,CALIBRATING,0.0,0
1772014205.081422,CALIBRATING,0.0,0
1772014205.1128411,CALIBRATING,0.0,0
1772014205.1452484,CALIBRATING,0.0,0
1772014205.1772761,CALIBRATING,0.0,0
1772014205.2086515,CALIBRATING,0.0,0
1772014205.2426505,CALIBRATING,0.0,0
1772014205.2707298,CALIBRATING,0.0,0
1772014205.3057542,CALIBRATING,0.0,0
1772014205.3397284,CALIBRATING,0.0,0
1772014205.3704488,CALIBRATING,0.0,0
1772014205.402733,CALIBRATING,0.0,0
1772014205.4490724,CALIBRATING,0.0,0
1772014205.4815602,CALIBRATING,0.0,0
1772014205.5133805,CALIBRATING,0.0,0
1772014205.5478048,CALIBRATING,0.0,0
1772014205.5775888,CALIBRATING,0.0,0
1772014205.611378,CALIBRATING,0.0,0
1772014205.64308,CALIBRATING,0.0,0
1772014205.6748466,CALIBRATING,0.0,0
1772014205.7052362,CALIBRATING,0.0,0
1772014205.7406034,CALIBRATING,0.0,0
1772014205.772797,CALIBRATING,0.0,0
1772014205.804385,CALIBRATING,0.0,0
1772014205.8490193,CALIBRATING,0.0,0
1772014205.8812425,CALIBRATING,0.0,0
1772014205.9114568,CALIBRATING,0.0,0
1772014205.9460206,CALIBRATING,0.0,0
1772014205.9779456,CALIBRATING,0.0,0
1772014206.00977,CALIBRATING,0.0,0
1772014206.0406818,CALIBRATING,0.0,0
1772014206.0746903,CALIBRATING,0.0,0
1772014206.1038127,CALIBRATING,0.0,0
1772014206.1354585,CALIBRATING,0.0,0
1772014206.1709254,CALIBRATING,0.0,0
1772014206.2005384,CALIBRATING,0.0,0
1772014206.250862,CALIBRATING,0.0,0
1772014206.2812366,CALIBRATING,0.0,0
1772014206.3147688,CALIBRATING,0.0,0
1772014206.3434434,CALIBRATING,0.0,0
1772014206.3768091,CALIBRATING,0.0,0
1772014206.4090683,CALIBRATING,0.0,0
1772014206.4407692,CALIBRATING,0.0,0
1772014206.4728782,CALIBRATING,0.0,0
1772014206.504779,CALIBRATING,0.0,0
1772014206.5386765,CALIBRATING,0.0,0
1772014206.5671458,CALIBRATING,0.0,0
1772014206.6017013,CALIBRATING,0.0,0
1772014206.6512413,CALIBRATING,0.0,0
1772014206.680778,CALIBRATING,0.0,0
1772014206.714253,CALIBRATING,0.0,0
1772014206.747162,CALIBRATING,0.0,0
1772014206.7772405,CALIBRATING,0.0,0
1772014206.8094294,CALIBRATING,0.0,0
1772014206.8438387,CALIBRATING,0.0,0
1772014206.876197,CALIBRATING,0.0,0
1772014206.9070864,CALIBRATING,0.0,0
1772014206.9392798,CALIBRATING,0.0,0
1772014206.9699683,CALIBRATING,0.0,0
1772014207.0013857,CALIBRATING,0.0,0
1772014207.0505242,CALIBRATING,0.0,0
1772014207.0828376,CALIBRATING,0.0,0
1772014207.1128137,CALIBRATING,0.0,0
1772014207.1742535,CALIBRATING,0.0,0
1772014207.2472384,CALIBRATING,0.0,0
1772014207.2876778,CALIBRATING,0.0,0
1772014207.3234754,CALIBRATING,0.0,0
1772014207.348571,CALIBRATING,0.0,0
1772014207.4831667,CALIBRATING,0.0,0
1772014207.6229372,CALIBRATING,0.0,0
1772014207.7326915,CALIBRATING,0.0,0
1772014207.8515198,CALIBRATING,0.0,0
1772014207.8964922,CALIBRATING,0.0,0
1772014207.9607513,CALIBRATING,0.0,0
1772014207.991905,CALIBRATING,0.0,0
1772014208.0111063,CALIBRATING,0.0,0
1772014208.042166,CALIBRATING,0.0,0
1772014208.0723739,CALIBRATING,0.0,0
1772014208.1034794,CALIBRATING,0.0,0
1772014208.1341908,CALIBRATING,0.0,0
1772014208.1623225,CALIBRATING,0.0,0
1772014208.1789596,CALIBRATING,0.0,0
1772014208.1988597,CALIBRATING,0.0,0
1772014208.2296653,CALIBRATING,0.0,0
1772014208.2566867,CALIBRATING,0.0,0
1772014208.2912169,CALIBRATING,0.0,0
1772014208.3205085,CALIBRATING,0.0,0
1772014208.3498614,CALIBRATING,0.0,0
1772014208.3802493,CALIBRATING,0.0,0
1772014208.411879,CALIBRATING,0.0,0
1772014208.4415808,CALIBRATING,0.0,0
1772014208.4733415,CALIBRATING,0.0,0
1772014208.5077205,CALIBRATING,0.0,0
1772014208.5378735,CALIBRATING,0.0,0
1772014208.5718207,CALIBRATING,0.0,0
1772014208.6029515,CALIBRATING,0.0,0
1772014208.6495175,CALIBRATING,0.0,0
1772014208.681316,CALIBRATING,0.0,0
1772014208.7133543,CALIBRATING,0.0,0
1772014208.7454078,CALIBRATING,0.0,0
1772014208.7803829,CALIBRATING,0.0,0
1772014208.811484,CALIBRATING,0.0,0
1772014208.841235,CALIBRATING,0.0,0
1772014208.8727798,CALIBRATING,0.0,0
1772014208.9059374,CALIBRATING,0.0,0
1772014208.9361024,CALIBRATING,0.0,0
1772014208.968182,CALIBRATING,0.0,0
1772014209.0022278,CALIBRATING,0.0,0
1772014209.0509586,CALIBRATING,0.0,0
1772014209.0826924,CALIBRATING,0.0,0
1772014209.115036,CALIBRATING,0.0,0
1772014209.1471694,CALIBRATING,0.0,0
1772014209.1793942,CALIBRATING,0.0,0
1772014209.2087772,CALIBRATING,0.0,0
1772014209.24488,CALIBRATING,0.0,0
1772014209.2737863,CALIBRATING,0.0,0
1772014209.3064864,CALIBRATING,0.0,0
1772014209.3378212,CALIBRATING,0.0,0
1772014209.3714416,CALIBRATING,0.0,0
1772014209.4026551,CALIBRATING,0.0,0
1772014209.449305,CALIBRATING,0.0,0
1772014209.4807806,CALIBRATING,0.0,0
1772014209.5137117,CALIBRATING,0.0,0
1772014209.5473087,CALIBRATING,0.0,0
1772014209.5783384,CALIBRATING,0.0,0
1772014209.6113715,CALIBRATING,0.0,0
1772014209.6407604,CALIBRATING,0.0,0
1772014209.675569,CALIBRATING,0.0,0
1772014209.707004,CALIBRATING,0.0,0
1772014209.7389233,CALIBRATING,0.0,0
1772014209.7715015,CALIBRATING,0.0,0
1772014209.8049731,CALIBRATING,0.0,0
1772014209.8500037,CALIBRATING,0.0,0
1772014209.88199,CALIBRATING,0.0,0
1772014209.91581,CALIBRATING,0.0,0
1772014209.9472523,CALIBRATING,0.0,0
1772014209.979161,CALIBRATING,0.0,0
1772014210.012288,CALIBRATING,0.0,0
1772014210.0424304,CALIBRATING,0.0,0
1772014210.072873,CALIBRATING,0.0,0
1772014210.105014,CALIBRATING,0.0,0
1772014210.1370957,CALIBRATING,0.0,0
1772014210.1691027,CALIBRATING,0.0,0
1772014210.2008095,CALIBRATING,0.0,0
1772014210.2482023,CALIBRATING,0.0,0
1772014210.2798276,CALIBRATING,0.0,0
1772014210.3133101,CALIBRATING,0.0,0
1772014210.3464503,CALIBRATING,0.0,0
1772014210.3791733,CALIBRATING,0.0,0
1772014210.4107783,CALIBRATING,0.0,0
1772014210.4427516,CALIBRATING,0.0,0
1772014210.4728508,CALIBRATING,0.0,0
1772014210.5028298,CALIBRATING,0.0,0
1772014210.536744,CALIBRATING,0.0,0
1772014210.5672948,CALIBRATING,0.0,0
1772014210.6003044,CALIBRATING,0.0,0
1772014210.650492,CALIBRATING,0.0,0
1772014210.6801975,CALIBRATING,0.0,0
1772014210.7111871,CALIBRATING,0.0,0
1772014210.7453487,CALIBRATING,0.0,0
1772014210.7756026,CALIBRATING,0.0,0
1772014210.8098953,CALIBRATING,0.0,0
1772014210.8414133,CALIBRATING,0.0,0
1772014210.8719385,CALIBRATING,0.0,0
1772014210.9061615,CALIBRATING,0.0,0
1772014210.9377456,CALIBRATING,0.0,0
1772014210.9697535,CALIBRATING,0.0,0
1772014211.018281,CALIBRATING,0.0,0
1772014211.0514438,CALIBRATING,0.0,0
1772014211.0834796,CALIBRATING,0.0,0
1772014211.1115415,CALIBRATING,0.0,0
1772014211.1452167,CALIBRATING,0.0,0
1772014211.1772435,CALIBRATING,0.0,0
1772014211.209732,CALIBRATING,0.0,0
1772014211.24294,CALIBRATING,0.0,0
1772014211.273788,CALIBRATING,0.0,0
1772014211.3074584,CALIBRATING,0.0,0
1772014211.3374004,CALIBRATING,0.0,0
1772014211.3704221,CALIBRATING,0.0,0
1772014211.4187286,CALIBRATING,0.0,0
1772014211.4497273,CALIBRATING,0.0,0
1772014211.4814875,CALIBRATING,0.0,0
1772014211.5136642,CALIBRATING,0.0,0
1772014211.5444388,CALIBRATING,0.0,0
1772014211.5769432,CALIBRATING,0.0,0
1772014211.6072366,CALIBRATING,0.0,0
1772014211.639765,CALIBRATING,0.0,0
1772014211.6734934,CALIBRATING,0.0,0
1772014211.704639,CALIBRATING,0.0,0
1772014211.7368836,CALIBRATING,0.0,0
1772014211.7713845,CALIBRATING,0.0,0
1772014211.8171594,CALIBRATING,0.0,0
1772014211.8504772,CALIBRATING,0.0,0
1772014211.8814821,CALIBRATING,0.0,0
1772014211.9134731,CALIBRATING,0.0,0
1772014211.945015,CALIBRATING,0.0,0
1772014211.977424,CALIBRATING,0.0,0
1772014212.0101097,CALIBRATING,0.0,0
1772014212.0411077,CALIBRATING,0.0,0
1772014212.0731049,CALIBRATING,0.0,0
1772014212.1060996,CALIBRATING,0.0,0
1772014212.1373937,CALIBRATING,0.0,0
1772014212.1689193,CALIBRATING,0.0,0
1772014212.2184632,CALIBRATING,0.0,0
1772014212.2470925,CALIBRATING,0.0,0
1772014212.2835476,CALIBRATING,0.0,0
1772014212.3126428,CALIBRATING,0.0,0
1772014212.34643,CALIBRATING,0.0,0
1772014212.379069,CALIBRATING,0.0,0
1772014212.4107811,CALIBRATING,0.0,0
1772014212.4431412,CALIBRATING,0.0,0
1772014212.4747698,CALIBRATING,0.0,0
1772014212.5063438,CALIBRATING,0.0,0
1772014212.538363,CALIBRATING,0.0,0
1772014212.5723376,CALIBRATING,0.0,0
1772014212.618496,CALIBRATING,0.0,0
1772014212.649169,CALIBRATING,0.0,0
1772014212.6811502,CALIBRATING,0.0,0
1772014212.7141013,CALIBRATING,0.0,0
1772014212.7468958,CALIBRATING,0.0,0
1772014212.7784727,CALIBRATING,0.0,0
1772014212.810273,CALIBRATING,0.0,0
1772014212.8411884,CALIBRATING,0.0,0
1772014212.873778,CALIBRATING,0.0,0
1772014212.9031487,CALIBRATING,0.0,0
1772014212.938109,CALIBRATING,0.0,0
1772014212.9693556,CALIBRATING,0.0,0
1772014213.0170438,CALIBRATING,0.0,0
1772014213.0472026,CALIBRATING,0.0,0
1772014213.0824525,CALIBRATING,0.0,0
1772014213.1126354,CALIBRATING,0.0,0
1772014213.1459281,CALIBRATING,0.0,0
1772014213.178999,CALIBRATING,0.0,0
